asteroid_number,H_mag,status,family1,dv_fam1,near1,family2,dv_fam2,near2,rescod
528536,16.9,2,221,17.9,29008,0,0.0,0,0
528539,17.41,2,170,66.79,62121,0,0.0,0,0
528542,16.5,2,221,37.26,22867,0,0.0,0,0
528543,16.71,2,179,52.82,47082,0,0.0,0,0
528544,17.69,2,3815,10.74,186158,0,0.0,0,0
528559,17.75,2,3815,34.61,248872,0,0.0,0,0
528588,17.45,2,847,15.08,327891,0,0.0,0,0
528593,17.34,2,158,30.22,10755,0,0.0,0,0
528596,17.72,2,145,25.0,84900,0,0.0,0,0
528598,17.04,2,221,17.35,16951,0,0.0,0,0
528600,16.57,2,93,50.98,54839,0,0.0,0,0
528606,17.14,2,847,33.26,6077,0,0.0,0,0
528630,17.36,2,221,31.14,35341,0,0.0,0,0
528643,17.64,2,1726,35.01,25704,0,0.0,0,0
528646,17.01,2,221,56.01,68253,0,0.0,0,0
528668,16.97,2,221,33.0,41095,0,0.0,0,0
528675,16.8,2,221,89.91,91575,0,0.0,0,0
528689,16.78,2,221,88.55,42108,0,0.0,0,0
528697,16.8,2,25,45.02,244702,0,0.0,0,0
528702,18.36,2,1338,23.82,36000,0,0.0,0,0
528703,16.22,2,490,36.76,29946,0,0.0,0,0
528705,16.48,2,221,73.68,15943,0,0.0,0,0
528713,17.08,2,24,69.03,33757,0,0.0,0,0
528715,16.44,2,221,30.53,263824,0,0.0,0,0
528726,17.17,2,158,28.97,8933,0,0.0,0,0
528737,17.67,2,668,44.88,48197,0,0.0,0,0
528739,16.48,2,221,65.03,56818,0,0.0,0,0
528747,16.95,2,221,96.06,25839,0,0.0,0,0
528752,17.51,2,158,25.17,11907,0,0.0,0,0
528758,17.24,2,1040,41.01,108809,0,0.0,0,0
528768,17.39,2,847,44.6,31578,0,0.0,0,0
528772,16.34,2,93,71.78,13175,0,0.0,0,0
528781,17.28,2,24,28.99,33479,0,0.0,0,0
528782,17.13,2,24,56.29,3399,0,0.0,0,0
528785,16.63,2,221,53.47,68461,0,0.0,0,0
528787,17.75,2,1128,12.56,282390,0,0.0,0,0
528788,17.11,2,24,70.57,80012,0,0.0,0,0
528795,18.7,2,135,28.78,315217,0,0.0,0,0
528809,17.48,2,668,22.9,8980,0,0.0,0,0
528815,16.74,2,221,41.85,8802,0,0.0,0,0
528817,17.6,2,847,75.01,37055,0,0.0,0,0
528826,16.11,2,31,48.19,133045,0,0.0,0,0
528828,16.27,2,1040,24.04,41185,0,0.0,0,0
528829,17.62,2,24,84.55,5880,0,0.0,0,0
528832,16.94,2,24,45.69,48311,0,0.0,0,0
528835,17.08,2,24,48.78,1788,0,0.0,0,0
528850,17.05,2,3330,28.43,38591,0,0.0,0,0
528855,17.44,2,808,17.94,273010,0,0.0,0,0
528861,17.91,2,2076,42.64,33525,0,0.0,0,0
528868,17.14,2,10,59.7,28875,0,0.0,0,0
528873,16.13,2,31,30.41,68085,0,0.0,0,0
528874,16.35,2,1040,18.47,149559,0,0.0,0,0
528877,16.12,2,31,60.47,324316,0,0.0,0,0
528880,16.71,2,221,58.61,4044,0,0.0,0,0
528881,18.24,2,2076,22.46,222939,0,0.0,0,0
528887,17.46,2,158,37.36,16839,0,0.0,0,0
528889,18.23,2,163,35.9,50741,0,0.0,0,0
528891,17.39,2,1726,59.94,20577,0,0.0,0,0
528892,18.02,2,434,50.21,130197,0,0.0,0,0
528898,17.44,2,24,84.47,31226,0,0.0,0,0
528903,16.95,2,10,18.01,39034,0,0.0,0,0
528907,18.07,2,4,29.46,31678,0,0.0,0,0
528911,17.16,2,25,122.43,127719,0,0.0,0,0
528913,18.23,2,4,49.53,9343,0,0.0,0,0
528918,17.51,2,158,14.35,7719,0,0.0,0,0
528924,16.82,2,221,78.19,36143,0,0.0,0,0
528930,16.86,2,847,19.98,52098,0,0.0,0,0
528936,17.14,2,221,22.65,76461,0,0.0,0,0
528942,16.07,2,31,61.3,337783,0,0.0,0,0
528944,16.96,2,1189,21.11,249326,0,0.0,0,0
528979,18.41,2,4,52.25,43464,0,0.0,0,0
528986,16.9,2,24,81.7,16228,0,0.0,0,0
529002,17.2,2,4,41.87,71751,0,0.0,0,0
529035,17.69,2,1547,8.17,183415,0,0.0,0,0
529039,17.79,2,5,25.41,407389,0,0.0,0,0
529051,16.09,2,778,28.66,45800,0,0.0,0,0
529056,16.85,2,145,71.08,64086,0,0.0,0,0
529064,18.45,2,4,39.4,38786,0,0.0,0,0
529068,17.04,2,15,47.58,6898,0,0.0,0,0
529069,18.08,2,135,46.7,13971,0,0.0,0,0
529075,16.93,2,15,77.5,27146,0,0.0,0,0
529080,16.71,2,3,37.57,78184,0,0.0,0,0
529081,16.36,2,480,39.77,136842,0,0.0,0,0
529084,17.46,2,3,16.59,93437,0,0.0,0,0
529085,17.95,2,5,5.62,142994,0,0.0,0,0
529086,17.17,2,668,34.5,50320,0,0.0,0,0
529087,17.52,2,480,26.09,155736,0,0.0,0,0
529093,18.61,2,434,26.55,154630,0,0.0,0,0
529096,17.17,2,480,22.68,48689,0,0.0,0,0
529100,18.43,2,5,34.78,156216,0,0.0,0,0
529102,18.02,2,4,51.62,41822,0,0.0,0,0
529123,17.47,2,5,44.59,172646,0,0.0,0,0
529130,17.41,2,170,54.74,50560,0,0.0,0,0
529132,18.07,2,808,55.42,17481,0,0.0,0,0
529135,17.47,2,3,41.39,136836,0,0.0,0,0
529150,16.97,2,10955,26.12,84300,0,0.0,0,0
529151,17.93,2,606,38.2,336309,0,0.0,0,0
529152,17.14,2,3,21.49,165067,0,0.0,0,0
529160,17.77,2,3,77.55,32326,0,0.0,0,0
529168,17.66,2,396,6.5,287226,0,0.0,0,0
529169,17.55,2,15,47.17,27721,0,0.0,0,0
529173,16.09,2,778,8.86,158827,0,0.0,0,0
529176,18.15,2,808,38.95,25775,0,0.0,0,0
529179,17.89,2,302,14.78,185305,0,0.0,0,0
529186,17.44,2,3827,20.14,293110,0,0.0,0,0
529191,17.85,2,12739,3.78,278678,0,0.0,0,0
529194,17.05,2,1547,1.84,337108,0,0.0,0,0
529200,17.67,2,3827,24.92,292147,0,0.0,0,0
529204,17.55,2,15,77.91,62389,0,0.0,0,0
529205,17.62,2,15,21.0,31837,0,0.0,0,0
529210,17.27,2,480,35.57,93904,0,0.0,0,0
529213,17.65,2,15,59.68,35676,0,0.0,0,0
529215,16.25,2,31,65.51,241841,0,0.0,0,0
529218,17.5,2,3,87.0,35100,0,0.0,0,0
529221,18.34,2,569,15.6,324559,0,0.0,0,0
529234,17.28,2,847,76.56,23508,0,0.0,0,0
529240,15.57,2,31,12.51,287643,0,0.0,0,0
529242,18.64,2,434,46.95,101806,0,0.0,0,0
529243,17.23,2,15,61.02,66636,0,0.0,0,0
529244,17.3,2,3,22.5,192352,0,0.0,0,0
529258,17.44,2,3,27.06,128108,0,0.0,0,0
529267,16.77,2,293,78.07,16266,0,0.0,0,0
529274,17.28,2,3,11.56,192352,0,0.0,0,0
529275,17.54,2,170,84.58,31601,0,0.0,0,0
529276,17.12,2,480,82.13,267197,0,0.0,0,0
529280,17.66,2,15,43.43,18734,0,0.0,0,0
529283,17.35,2,410,84.26,10861,0,0.0,0,0
529285,17.41,2,93,16.62,57630,0,0.0,0,0
529289,17.08,2,145,25.82,41786,0,0.0,0,0
529293,17.1,2,1726,40.6,82679,0,0.0,0,0
529312,15.65,2,1911,29.39,341835,0,0.0,0,3/2J
529313,17.79,2,110,22.91,27542,0,0.0,0,0
529318,17.4,2,1547,6.52,320772,0,0.0,0,0
529330,16.95,2,15,85.04,7342,0,0.0,0,0
529333,17.26,2,170,78.97,56164,0,0.0,0,0
529335,17.55,2,5,15.05,285615,0,0.0,0,0
529347,17.46,2,3,77.57,118787,0,0.0,0,0
529350,16.68,2,15,13.81,111288,0,0.0,0,0
529356,16.78,2,93,53.93,54611,0,0.0,0,0
529357,16.73,2,847,16.29,207845,0,0.0,0,0
529365,18.21,2,5,37.45,30633,0,0.0,0,0
529368,17.33,2,847,25.47,224620,0,0.0,0,0
529375,16.61,2,170,20.86,55472,0,0.0,0,0
529376,17.08,2,148,65.89,288432,0,0.0,0,0
529377,17.26,2,3,31.32,300461,0,0.0,0,0
529392,15.72,2,3561,45.68,250125,0,0.0,0,3/2J
529406,17.83,2,3,30.84,69332,0,0.0,0,0
529408,17.02,2,5,22.0,279228,0,0.0,0,0
529412,17.56,2,15,34.48,34849,0,0.0,0,0
529418,17.32,2,668,14.84,19790,0,0.0,0,0
529428,16.94,2,15,11.4,3662,0,0.0,0,0
529434,17.55,2,3,80.58,103639,0,0.0,0,0
529437,16.76,2,18466,9.96,165644,0,0.0,0,0
529439,17.1,2,480,119.19,138113,0,0.0,0,0
529442,16.85,2,1547,6.57,293129,0,0.0,0,0
529443,17.11,2,15,49.57,15166,0,0.0,0,0
529449,15.96,2,221,44.12,37167,0,0.0,0,0
529459,17.39,2,5,21.72,242109,0,0.0,0,0
529466,16.91,2,3827,57.51,7849,0,0.0,0,0
529471,16.82,2,3815,7.02,237929,0,0.0,0,0
529474,16.28,2,7605,55.69,106119,0,0.0,0,0
529484,17.77,2,13314,15.91,305240,0,0.0,0,0
529518,17.68,2,15,65.16,33675,0,0.0,0,0
529521,17.0,2,1726,64.73,14765,0,0.0,0,0
529522,17.56,2,396,13.66,317663,0,0.0,0,0
529525,17.84,2,808,32.38,808,0,0.0,0,0
529527,15.77,2,31,38.78,289375,0,0.0,0,0
529530,16.07,2,31,40.76,109428,0,0.0,0,0
529533,17.55,2,145,23.47,26260,0,0.0,0,0
529536,17.32,2,15,32.0,57901,0,0.0,0,0
529543,17.97,2,5,34.46,256146,0,0.0,0,0
529547,17.73,2,145,44.13,93737,0,0.0,0,0
529554,15.53,2,10654,67.11,233050,0,0.0,0,0
529559,17.53,2,93,51.87,93975,0,0.0,0,0
529561,17.01,2,1726,44.85,11561,0,0.0,0,0
529574,15.89,2,780,40.92,230689,0,0.0,0,0
529582,17.08,2,53546,11.08,276508,0,0.0,0,0
529590,17.77,2,145,22.3,4808,0,0.0,0,0
529591,17.54,2,668,61.46,48801,0,0.0,0,0
529595,16.43,2,221,19.77,78943,0,0.0,0,0
529598,17.36,2,668,57.46,19790,0,0.0,0,0
529602,16.92,2,3815,7.76,179929,0,0.0,0,0
529605,17.61,2,15,54.95,75386,0,0.0,0,0
529609,17.29,2,668,57.38,19790,0,0.0,0,0
529611,16.93,2,221,20.98,21220,0,0.0,0,0
529613,17.38,2,3815,26.93,310966,0,0.0,0,0
529616,18.06,2,3815,12.21,277955,0,0.0,0,0
529620,16.89,2,145,35.34,75523,0,0.0,0,0
529624,16.63,2,490,9.78,81935,0,0.0,0,0
529631,17.42,2,396,4.16,87788,0,0.0,0,0
529636,17.71,2,10955,37.15,231546,0,0.0,0,0
529648,17.25,2,668,89.83,70762,0,0.0,0,0
529651,15.45,2,31,28.14,241536,0,0.0,0,0
529655,16.21,2,31,33.86,241839,0,0.0,0,0
529658,16.74,2,668,63.65,53146,0,0.0,0,0
529664,16.39,2,31,56.25,305343,0,0.0,0,0
529665,16.71,2,24,26.12,8410,0,0.0,0,0
529667,15.73,2,375,90.19,38559,0,0.0,0,0
529678,16.1,2,490,29.57,38312,0,0.0,0,0
529682,15.59,2,375,29.96,31788,0,0.0,0,0
529690,17.35,2,18466,22.11,262741,0,0.0,0,0
529691,17.08,2,221,26.75,9039,0,0.0,0,0
529692,17.34,2,15,57.95,2649,0,0.0,0,0
529721,16.92,2,221,22.29,22796,0,0.0,0,0
529728,17.14,2,668,36.24,47559,0,0.0,0,0
529733,16.77,2,3827,59.07,24271,0,0.0,0,0
529734,15.94,2,845,50.74,91796,0,0.0,0,0
529742,16.33,2,375,58.7,84773,0,0.0,0,0
529745,16.58,2,221,91.48,32380,0,0.0,0,0
529771,16.52,2,375,97.87,22094,0,0.0,0,0
529776,17.6,2,668,57.18,48401,0,0.0,0,0
529786,16.86,2,221,71.94,6958,0,0.0,0,0
529800,17.21,2,194,111.38,160019,0,0.0,0,0
529807,16.84,2,194,62.98,309398,0,0.0,0,0
529817,17.99,2,3815,12.9,164817,0,0.0,0,0
529830,18.17,2,135,54.44,38803,0,0.0,0,0
529831,18.64,2,135,56.78,24187,0,0.0,0,0
529834,18.28,2,135,17.54,250104,0,0.0,0,0
529836,18.4,2,20,28.03,43841,0,0.0,0,0
529838,18.5,2,20,34.99,255773,0,0.0,0,0
529851,18.48,2,20,23.45,237810,0,0.0,0,0
529856,18.03,2,135,31.63,32915,0,0.0,0,0
529860,18.55,2,20,29.32,294575,0,0.0,0,0
529863,16.68,2,221,58.04,42766,0,0.0,0,0
529872,17.68,2,4,50.68,18943,0,0.0,0,0
529886,17.19,2,4,44.4,28737,0,0.0,0,0
529888,17.88,2,135,35.38,63327,0,0.0,0,0
529895,18.22,2,170,81.01,695,0,0.0,0,0
529896,16.86,2,283,54.99,45617,0,0.0,0,0
529897,16.85,2,15,72.9,58148,0,0.0,0,0
529901,18.29,2,20,15.48,194905,0,0.0,0,0
529904,18.52,2,20,17.55,209196,0,0.0,0,0
529923,17.04,2,221,78.04,8117,0,0.0,0,0
529924,18.59,2,5,36.41,12585,0,0.0,0,0
529926,16.65,2,945,33.39,259625,0,0.0,0,0
529927,17.19,2,170,30.59,5326,0,0.0,0,0
529930,18.27,2,434,61.04,37561,0,0.0,0,0
529931,18.75,2,135,41.07,30863,0,0.0,0,0
529953,18.02,2,5,31.47,128444,0,0.0,0,0
529971,18.01,2,3815,20.54,248717,0,0.0,0,0
529973,18.18,2,4,53.76,49071,0,0.0,0,0
529979,18.11,2,20,27.46,166217,0,0.0,0,0
529992,18.02,2,5,30.36,102338,0,0.0,0,0
529994,16.07,2,618,22.46,230967,0,0.0,0,0
530001,17.81,2,5,52.35,83114,0,0.0,0,0
530003,16.23,2,221,40.94,56991,0,0.0,0,0
530005,16.38,2,490,27.03,219094,0,0.0,0,0
530006,18.52,2,135,31.88,197875,0,0.0,0,0
530011,16.39,2,375,50.47,33818,0,0.0,0,0
530012,17.93,2,135,37.8,10516,0,0.0,0,0
530013,17.26,2,4,52.22,20295,0,0.0,0,0
530014,16.76,2,945,94.47,326340,0,0.0,0,0
530015,18.14,2,135,45.65,9577,0,0.0,0,0
530021,17.36,2,5,31.89,130937,0,0.0,0,0
530027,16.39,2,480,59.94,109413,0,0.0,0,0
530033,17.11,2,194,68.04,14627,0,0.0,0,0
530036,18.64,2,20,36.83,278216,0,0.0,0,0
530040,16.13,2,945,50.45,159665,0,0.0,0,0
530043,17.66,2,3815,4.5,332088,0,0.0,0,0
530047,17.77,2,606,9.35,342281,0,0.0,0,0
530057,17.51,2,4,27.81,37711,0,0.0,0,0
530060,17.59,2,5,39.58,293407,0,0.0,0,0
530061,17.49,2,4,67.08,40453,0,0.0,0,0
530068,16.8,2,194,72.75,83469,0,0.0,0,0
530071,16.7,2,15,56.52,66851,0,0.0,0,0
530077,17.95,2,5,29.12,380108,0,0.0,0,0
530086,17.85,2,606,22.21,150966,0,0.0,0,0
530098,16.99,2,15,38.65,50860,0,0.0,0,0
530100,17.29,2,606,10.85,254658,0,0.0,0,0
530108,16.93,2,3,33.7,255813,0,0.0,0,0
530113,18.16,2,135,36.75,34306,0,0.0,0,0
530118,17.1,2,15,60.52,45540,0,0.0,0,0
530120,16.01,2,1911,2.72,97700,0,0.0,0,3/2J
530127,17.84,2,5,31.87,193396,0,0.0,0,0
530130,17.09,2,3,3.39,300539,0,0.0,0,0
530136,16.75,2,945,109.37,329173,0,0.0,0,0
530137,17.45,2,3,32.28,135927,0,0.0,0,0
530140,18.45,2,135,39.43,26337,0,0.0,0,0
530142,18.09,2,5,38.33,267387,0,0.0,0,0
530144,18.21,2,5,27.13,293089,0,0.0,0,0
530157,17.24,2,15,33.09,13358,0,0.0,0,0
530164,17.38,2,15,43.95,23090,0,0.0,0,0
530167,17.46,2,145,51.19,11526,0,0.0,0,0
530168,18.11,2,4,40.26,73198,0,0.0,0,0
530169,18.78,2,135,41.65,17634,0,0.0,0,0
530171,17.17,2,15,51.38,40282,0,0.0,0,0
530182,17.12,2,170,42.08,34529,0,0.0,0,0
530183,17.2,2,15,63.84,27430,0,0.0,0,0
530192,17.8,2,5,22.64,14932,0,0.0,0,0
530215,18.3,2,434,35.44,106613,0,0.0,0,0
530216,18.27,2,20,6.56,237828,0,0.0,0,0
530219,17.4,2,10955,30.17,230955,0,0.0,0,0
530221,18.38,2,135,33.22,15429,0,0.0,0,0
530224,18.74,2,135,14.92,92986,0,0.0,0,0
530232,16.13,2,1911,36.66,142470,0,0.0,0,3/2J
530248,17.73,2,1726,15.12,292206,0,0.0,0,0
530253,17.87,2,170,33.72,13581,0,0.0,0,0
530258,18.24,2,4,62.33,6043,0,0.0,0,0
530263,17.41,2,1547,4.92,170714,0,0.0,0,0
530264,18.11,2,20,27.52,325895,0,0.0,0,0
530267,18.52,2,5,26.5,276435,0,0.0,0,0
530269,17.5,2,3,23.34,96966,0,0.0,0,0
530278,17.59,2,1547,3.63,312976,0,0.0,0,0
530281,17.2,2,15,75.64,11932,0,0.0,0,0
530292,16.9,2,293,48.51,77796,0,0.0,0,0
530302,17.64,2,170,57.36,27482,0,0.0,0,0
530307,17.76,2,1726,12.82,242296,0,0.0,0,0
530316,17.8,2,5,37.27,104796,0,0.0,0,0
530324,17.17,2,15,18.18,16943,0,0.0,0,0
530326,17.42,2,847,20.49,28943,0,0.0,0,0
530327,18.14,2,434,36.45,15822,0,0.0,0,0
530329,18.22,2,5,46.8,68118,0,0.0,0,0
530334,18.23,2,434,50.9,151493,0,0.0,0,0
530337,17.57,2,945,94.51,281965,0,0.0,0,0
530345,17.39,2,668,53.2,48401,0,0.0,0,0
530357,17.01,2,668,20.11,24384,0,0.0,0,0
530375,17.38,2,15,87.22,17322,0,0.0,0,0
530377,17.08,2,158,39.07,8102,0,0.0,0,0
530381,16.89,2,945,39.96,285707,0,0.0,0,0
530387,17.75,2,15,80.17,57743,0,0.0,0,0
530393,17.77,2,15,78.26,22032,0,0.0,0,0
530395,17.16,2,480,93.79,87908,0,0.0,0,0
530412,18.84,2,434,16.18,155828,0,0.0,0,0
530420,17.14,2,480,47.27,98901,0,0.0,0,0
530423,17.59,2,5,23.15,361647,0,0.0,0,0
530425,17.59,2,5,42.34,142080,0,0.0,0,0
530426,17.31,2,15,81.12,5700,0,0.0,0,0
530428,16.74,2,3,29.27,116430,0,0.0,0,0
530437,16.12,2,31,29.42,186356,0,0.0,0,0
530448,16.75,2,15,35.14,6496,0,0.0,0,0
530454,16.45,2,221,60.94,17702,0,0.0,0,0
530456,17.7,2,3,80.54,146337,0,0.0,0,0
530457,17.79,2,145,55.42,43347,0,0.0,0,0
530459,16.45,2,221,84.56,34358,0,0.0,0,0
530461,16.64,2,3330,33.6,34210,0,0.0,0,0
530463,17.95,2,15,89.47,44197,0,0.0,0,0
530464,18.03,2,434,59.98,67302,0,0.0,0,0
530466,17.68,2,15,21.19,12709,0,0.0,0,0
530472,18.05,2,15,57.87,24102,0,0.0,0,0
530477,16.69,2,778,62.3,7845,0,0.0,0,0
530478,16.53,2,293,45.17,82804,0,0.0,0,0
530479,16.88,2,179,66.98,34531,0,0.0,0,0
530486,16.16,2,221,19.93,6464,0,0.0,0,0
530493,16.64,2,221,47.02,60222,0,0.0,0,0
530494,17.32,2,5,20.33,198123,0,0.0,0,0
530498,17.09,2,1658,68.61,20009,0,0.0,0,0
530499,17.77,2,15,50.36,82584,0,0.0,0,0
530500,17.62,2,145,29.16,57335,0,0.0,0,0
530507,17.48,2,15,39.43,43224,0,0.0,0,0
530508,16.58,2,158,16.59,4447,0,0.0,0,0
530512,17.09,2,945,44.24,329164,0,0.0,0,0
530513,17.58,2,3815,11.68,291809,0,0.0,0,0
530525,16.89,2,1040,47.28,132962,0,0.0,0,0
530526,17.39,2,1726,67.41,33470,0,0.0,0,0
530527,16.77,2,945,121.27,331768,0,0.0,0,0
530541,17.19,2,25,33.01,314154,0,0.0,0,0
530546,16.77,2,221,59.79,40153,0,0.0,0,0
530547,17.15,2,221,24.32,67047,0,0.0,0,0
530555,17.6,2,1547,4.67,291690,0,0.0,0,0
530565,16.74,2,845,96.14,23421,0,0.0,0,0
530570,18.11,2,396,6.93,305846,0,0.0,0,0
530575,16.51,2,293,91.81,82804,0,0.0,0,0
530576,17.03,2,158,18.58,11728,0,0.0,0,0
530583,16.88,2,221,25.97,101676,0,0.0,0,0
530585,16.87,2,221,73.99,47825,0,0.0,0,0
530590,18.19,2,4,58.57,88494,0,0.0,0,0
530591,16.51,2,221,43.6,22122,0,0.0,0,0
530605,18.74,2,2076,38.01,42518,0,0.0,0,0
530612,18.03,2,4,14.69,124353,0,0.0,0,0
530620,17.59,2,4,65.92,29363,0,0.0,0,0
530621,16.51,2,221,51.42,1532,0,0.0,0,0
530634,16.84,2,158,17.34,1618,0,0.0,0,0
530636,17.77,2,4,29.39,39088,0,0.0,0,0
530637,18.16,2,4,65.66,36410,0,0.0,0,0
530640,17.48,2,158,17.98,7719,0,0.0,0,0
530653,16.57,2,221,80.79,57017,0,0.0,0,0
530657,16.34,2,179,67.48,72586,0,0.0,0,0
530659,18.58,2,135,44.14,6846,0,0.0,0,0
530663,16.37,2,10,28.9,101903,0,0.0,0,0
530665,15.96,2,845,80.44,49592,0,0.0,0,0
530667,17.55,2,158,77.2,17369,0,0.0,0,0
530668,17.2,2,16286,17.76,254802,0,0.0,0,0
530671,18.23,2,2076,16.5,318461,0,0.0,0,0
530689,18.11,2,1338,50.13,23298,0,0.0,0,0
530699,18.19,2,20,10.99,300315,0,0.0,0,0
530702,18.2,2,135,25.34,340080,0,0.0,0,0
530705,18.26,2,135,24.98,121940,0,0.0,0,0
530707,18.13,2,25,72.92,217166,0,0.0,0,0
530708,17.05,2,221,48.55,33295,0,0.0,0,0
530713,16.55,2,31,62.3,321912,0,0.0,0,0
530715,18.44,2,135,10.58,267604,0,0.0,0,0
530717,18.66,2,163,25.6,242794,0,0.0,0,0
530722,18.25,2,135,18.6,100191,0,0.0,0,0
530731,18.25,2,25,110.99,77461,0,0.0,0,0
530732,18.32,2,4,36.16,48999,0,0.0,0,0
530748,17.84,2,4,50.51,32541,0,0.0,0,0
530755,18.14,2,135,47.25,35752,0,0.0,0,0
530759,18.56,2,135,32.01,239005,0,0.0,0,0
530770,18.43,2,1338,28.43,28479,0,0.0,0,0
530777,17.93,2,847,12.98,232940,0,0.0,0,0
530779,18.11,2,4,35.04,331227,0,0.0,0,0
530784,17.85,2,4,34.04,118101,0,0.0,0,0
530795,15.61,2,1911,9.02,310738,0,0.0,0,3/2J
530806,16.73,2,221,87.3,51081,0,0.0,0,0
530808,16.64,2,221,57.24,22774,0,0.0,0,0
530810,16.98,2,3330,15.5,34532,0,0.0,0,0
530811,18.57,2,135,19.95,19497,0,0.0,0,0
530813,16.47,2,221,26.67,7616,0,0.0,0,0
530820,17.99,2,25,108.68,173540,0,0.0,0,0
530825,16.64,2,1303,38.12,220382,0,0.0,0,0
530831,18.56,2,135,29.87,309791,0,0.0,0,0
530836,16.84,2,221,32.16,37164,0,0.0,0,0
530841,16.69,2,221,97.3,31830,0,0.0,0,0
530844,17.34,2,158,69.97,69827,0,0.0,0,0
530846,17.26,2,221,68.74,29542,0,0.0,0,0
530853,16.62,2,221,19.42,296017,0,0.0,0,0
530855,16.65,2,1040,23.61,63832,0,0.0,0,0
530856,16.59,2,221,43.4,39211,0,0.0,0,0
530858,18.13,2,4,36.08,44872,0,0.0,0,0
530868,18.11,2,4,32.06,37814,0,0.0,0,0
530880,17.96,2,4,41.49,11042,0,0.0,0,0
530883,16.92,2,221,3.48,3310,0,0.0,0,0
530885,15.87,2,221,25.37,92202,0,0.0,0,0
530886,18.52,2,135,31.32,141890,0,0.0,0,0
530888,18.45,2,4,38.16,50355,0,0.0,0,0
530889,18.66,2,4,41.12,61253,0,0.0,0,0
530892,16.75,2,25,36.29,194178,0,0.0,0,0
530893,18.3,2,4,54.45,66319,0,0.0,0,0
530894,17.35,2,4,56.13,47498,0,0.0,0,0
530897,18.3,2,20,20.41,293268,0,0.0,0,0
530898,18.59,2,135,16.55,59312,0,0.0,0,0
530905,18.16,2,4,14.44,1933,0,0.0,0,0
530906,16.89,2,221,43.79,69886,0,0.0,0,0
530914,18.52,2,4,43.3,24090,0,0.0,0,0
530915,16.37,2,895,65.99,91200,0,0.0,0,0
530923,16.28,2,31,65.79,205217,0,0.0,0,0
530925,18.6,2,20,9.74,216904,0,0.0,0,0
530928,16.26,2,778,49.73,57873,0,0.0,0,0
530934,16.44,2,490,20.16,20592,0,0.0,0,0
530939,18.88,2,163,29.89,65096,0,0.0,0,0
530947,18.7,2,135,17.75,282500,0,0.0,0,0
530953,18.57,2,135,18.47,7866,0,0.0,0,0
530954,16.8,2,480,60.48,70443,0,0.0,0,0
530957,18.58,2,20,15.42,253708,0,0.0,0,0
530959,17.03,2,221,68.56,89948,0,0.0,0,0
530965,18.45,2,135,19.36,177782,0,0.0,0,0
530966,17.5,2,4,67.48,36931,0,0.0,0,0
530969,17.42,2,25,104.37,102902,0,0.0,0,0
530973,18.57,2,135,21.81,185145,0,0.0,0,0
530975,17.77,2,135,13.69,226665,0,0.0,0,0
530978,16.87,2,194,65.6,160019,0,0.0,0,0
530983,18.48,2,135,47.84,27737,0,0.0,0,0
530985,18.71,2,20,18.65,336113,0,0.0,0,0
530997,17.15,2,170,47.68,3159,0,0.0,0,0
531002,18.64,2,135,59.87,10290,0,0.0,0,0
531010,18.76,2,2076,27.25,103408,0,0.0,0,0
531014,18.0,2,25,117.58,149677,0,0.0,0,0
531018,17.59,2,847,70.92,29772,0,0.0,0,0
531032,17.92,2,20,21.01,306025,0,0.0,0,0
531051,18.19,2,163,27.49,83127,0,0.0,0,0
531063,18.33,2,135,29.87,107319,0,0.0,0,0
531065,18.68,2,4,32.59,6876,0,0.0,0,0
531070,16.5,2,945,125.13,331768,0,0.0,0,0
531078,18.6,2,434,36.57,129895,0,0.0,0,0
531080,18.64,2,20,25.5,340047,0,0.0,0,0
531086,18.71,2,20,17.13,297848,0,0.0,0,0
531093,17.92,2,4,19.71,59266,0,0.0,0,0
531095,18.59,2,135,37.11,143881,0,0.0,0,0
531096,18.9,2,4,42.01,32541,0,0.0,0,0
531097,17.85,2,4,19.85,67788,0,0.0,0,0
531102,18.41,2,25,123.08,267103,0,0.0,0,0
531106,17.64,2,4,61.2,47579,0,0.0,0,0
531120,16.21,2,1911,20.09,283992,0,0.0,0,3/2J
531122,18.08,2,2076,25.22,122019,0,0.0,0,0
531130,16.2,2,1911,25.67,250132,0,0.0,0,3/2J
531132,18.7,2,135,22.83,159733,0,0.0,0,0
531136,18.31,2,20,25.06,145018,0,0.0,0,0
531137,17.09,2,145,77.72,77875,0,0.0,0,0
531143,18.3,2,20,32.05,16687,0,0.0,0,0
531147,18.02,2,4,38.79,30214,0,0.0,0,0
531148,18.41,2,4,28.75,101989,0,0.0,0,0
531149,18.1,2,135,6.46,240078,0,0.0,0,0
531153,18.24,2,20,17.85,317101,0,0.0,0,0
531154,18.02,2,163,29.33,278811,0,0.0,0,0
531155,18.26,2,135,26.08,231431,0,0.0,0,0
531158,17.76,2,25,59.46,299530,0,0.0,0,0
531162,18.38,2,20,26.91,130610,0,0.0,0,0
531171,18.62,2,135,27.15,180334,0,0.0,0,0
531186,16.88,2,15,38.53,94010,0,0.0,0,0
531187,17.95,2,434,29.57,111997,0,0.0,0,0
531195,18.5,2,20,22.61,35225,0,0.0,0,0
531198,18.3,2,135,46.53,3952,0,0.0,0,0
531201,18.42,2,135,31.99,223193,0,0.0,0,0
531215,18.8,2,135,32.84,96169,0,0.0,0,0
531222,18.42,2,25,86.08,8109,0,0.0,0,0
